縣市,鄉鎮,村里,開票所數,蔡蘇得票,馬吳得票,宋林得票,無效票,選舉人數,藍綠比例
臺北市,中山區,中吉里,3,1761,1638,114,66,13698,-0.036187113857017
臺北市,中山區,北安里,2,546,1163,43,39,6654,0.36102984201287
臺北市,中山區,新福里,3,1654,1527,96,69,12930,-0.039924552027664
臺北市,中山區,恆安里,2,1097,1491,76,54,10980,0.15224111282844
臺北市,中山區,下埤里,4,2250,2565,127,99,19056,0.065420560747663
臺北市,中山區,江山里,4,2294,2452,126,60,19128,0.033291192583228
臺北市,中山區,正義里,3,1146,1731,77,42,12462,0.20333680917623
臺北市,中山區,松江里,3,1943,2151,99,66,16155,0.050806057645335
臺北市,中山區,埤頭里,2,977,1296,48,36,9084,0.14034315882094
臺北市,中山區,龍洲里,3,790,2564,124,51,13116,0.52892069171139
臺北市,中山區,中央里,2,984,1242,65,54,8937,0.11590296495957
臺北市,中山區,正得里,2,875,1282,71,21,9213,0.18868799258229
臺北市,中山區,大直里,5,2138,3783,162,120,23322,0.27782469177504
臺北市,中山區,新喜里,3,1596,1661,82,54,13266,0.019957015658582
臺北市,中山區,晴光里,3,1218,1762,88,48,13011,0.18255033557047
臺北市,中山區,民安里,3,1416,1529,67,45,12180,0.038370118845501
臺北市,中山區,中庄里,3,1600,1560,87,69,13032,-0.012658227848101
臺北市,中山區,朱崙里,2,855,988,44,12,7377,0.072164948453608
臺北市,中山區,大佳里,1,430,263,14,12,2820,-0.24098124098124
臺北市,中山區,劍潭里,2,356,2067,75,51,9591,0.7061494015683
臺北市,中山區,復華里,2,994,1857,81,57,11415,0.30270080673448
臺北市,中山區,新生里,3,1596,1533,102,63,12600,-0.020134228187919
臺北市,中山區,中山里,3,1565,1990,100,60,15348,0.11954992967651
臺北市,中山區,中原里,3,1536,1595,101,48,12609,0.018843819865858
臺北市,中山區,圓山里,2,1203,1328,68,36,10503,0.049387593836428
臺北市,中山區,聚盛里,2,945,1431,90,54,10317,0.20454545454545
臺北市,中山區,金泰里,3,1537,2593,103,45,16545,0.25569007263923
臺北市,中山區,朱馥里,3,1571,2117,97,78,15066,0.14804772234273
臺北市,中山區,行政里,3,1697,2114,134,27,20157,0.10942009971136
臺北市,中山區,朱園里,2,1242,1377,60,42,10860,0.051546391752577
臺北市,中山區,聚葉里,2,1044,1249,77,21,9774,0.089402529437418
臺北市,中山區,行孝里,2,1230,1279,75,39,10233,0.019529693104823
臺北市,中山區,江寧里,5,1877,2401,102,57,16971,0.12248714352501
臺北市,中山區,興亞里,3,1470,1671,96,51,13011,0.063992359121299
臺北市,中山區,正守里,2,891,1075,54,30,7995,0.093591047812818
臺北市,中山區,康樂里,2,592,904,48,36,6531,0.20855614973262
臺北市,大同區,永樂里,3,1867,1569,84,51,13707,-0.086728754365541
臺北市,大同區,延平里,3,1240,1283,64,69,10332,0.017043202536663
臺北市,大同區,保安里,3,1562,1129,64,57,10512,-0.16090672612412
臺北市,大同區,揚雅里,2,1274,956,56,63,11130,-0.14260089686099
臺北市,大同區,重慶里,4,2056,2178,108,78,16416,0.028814359943316
臺北市,大同區,景星里,2,935,782,45,72,7176,-0.089108910891089
臺北市,大同區,光能里,3,1745,1494,68,99,12411,-0.077493053411547
臺北市,大同區,民權里,4,1858,1848,125,90,14880,-0.0026983270372369
臺北市,大同區,建功里,2,1493,1374,80,72,11745,-0.041506801534705
臺北市,大同區,國慶里,2,1440,1265,53,33,10596,-0.064695009242144
臺北市,大同區,大有里,3,1806,1391,88,42,12357,-0.12980919612136
臺北市,大同區,南芳里,2,1283,1155,47,42,9693,-0.052502050861362
臺北市,大同區,建泰里,2,1239,1077,61,36,9162,-0.069948186528497
臺北市,大同區,雙連里,5,3145,2716,154,138,23469,-0.073195700392425
臺北市,大同區,建明里,2,1093,1012,42,45,8538,-0.038479809976247
臺北市,大同區,朝陽里,2,1346,1236,80,45,10647,-0.042602633617351
臺北市,大同區,老師里,3,2103,1609,83,90,14643,-0.13308189655172
臺北市,大同區,國順里,2,1170,779,48,84,7851,-0.20061570035916
臺北市,大同區,隆和里,2,1100,798,56,60,7722,-0.15911485774499
臺北市,大同區,斯文里,3,1876,1478,97,117,13614,-0.11866428145498
臺北市,大同區,玉泉里,2,904,996,44,48,7698,0.048421052631579
臺北市,大同區,鄰江里,3,2378,1778,102,105,16287,-0.14436958614052
臺北市,大同區,至聖里,4,2675,2226,100,99,19089,-0.091613956335442
臺北市,文山區,興昌里,4,1128,2988,105,66,16524,0.45189504373178
臺北市,文山區,老泉里,1,322,240,8,15,2196,-0.14590747330961
臺北市,文山區,博嘉里,3,1196,2145,96,51,13230,0.284046692607
臺北市,文山區,萬和里,1,423,1481,67,42,7422,0.55567226890756
臺北市,文山區,興福里,3,1233,2484,89,51,14166,0.3365617433414
臺北市,文山區,興安里,3,1094,3062,106,60,15930,0.4735322425409
臺北市,文山區,景慶里,4,1473,2657,121,81,16329,0.28668280871671
臺北市,文山區,萬年里,3,1219,2188,85,69,13614,0.28441444085706
臺北市,文山區,景美里,3,1056,2112,83,60,12456,0.33333333333333
臺北市,文山區,興泰里,2,769,1757,69,33,9819,0.39113222486144
臺北市,文山區,萬隆里,4,1446,3171,122,87,17973,0.37361923326836
臺北市,文山區,樟樹里,3,1018,1928,83,87,11622,0.30889341479973
臺北市,文山區,興家里,4,1352,3382,118,69,18468,0.42881284326151
臺北市,文山區,興業里,3,890,2547,97,66,13794,0.48210648821647
臺北市,文山區,木柵里,4,1496,3893,137,69,20844,0.44479495268139
臺北市,文山區,萬芳里,4,1366,3493,151,66,19302,0.43774439185017
臺北市,文山區,樟新里,3,1070,2330,68,48,13242,0.37058823529412
臺北市,文山區,萬有里,3,1062,2208,84,36,12699,0.35045871559633
臺北市,文山區,木新里,5,2033,3440,138,90,24312,0.25708021194957
臺北市,文山區,興光里,2,670,1436,49,42,8547,0.36372269705603
臺北市,文山區,景東里,4,1282,3080,110,75,17262,0.41219624025676
臺北市,文山區,明興里,4,1276,3031,100,99,17166,0.40747620153239
臺北市,文山區,樟腳里,3,1145,2179,80,39,12915,0.31107099879663
臺北市,文山區,樟林里,4,1586,3722,154,102,20670,0.40241145440844
臺北市,文山區,忠順里,2,638,1803,79,36,9522,0.47726341663253
臺北市,文山區,萬盛里,3,929,2077,93,66,12081,0.38190286094478
臺北市,文山區,興旺里,4,1298,3645,134,96,19542,0.47481286668015
臺北市,文山區,景仁里,3,961,1966,82,48,11307,0.34335497096003
臺北市,文山區,順興里,4,1591,2906,126,75,17430,0.29241716700022
臺北市,文山區,景行里,3,1627,2267,106,81,15666,0.16435541859271
臺北市,文山區,政大里,3,1120,2550,93,39,14409,0.38964577656676
臺北市,文山區,興邦里,3,743,2069,77,66,11178,0.47155049786629
臺北市,文山區,試院里,4,1114,3172,123,63,16728,0.48016798880075
臺北市,文山區,華興里,4,1560,3733,163,105,20934,0.41054222558096
臺北市,文山區,樟文里,3,1370,2451,104,54,15195,0.28291023292332
臺北市,文山區,興得里,3,1114,2676,88,66,14913,0.41213720316623
臺北市,文山區,興豐里,3,942,2074,89,30,11715,0.37533156498674
臺北市,文山區,萬興里,4,1693,3180,109,75,19407,0.3051508311102
臺北市,文山區,明義里,3,731,1659,86,90,10575,0.38828451882845
臺北市,文山區,指南里,2,841,1158,76,60,8175,0.15857928964482
臺北市,文山區,景華里,3,1210,2458,112,60,14367,0.340239912759
臺北市,大安區,福住里,3,1299,2253,71,72,14343,0.26858108108108
臺北市,大安區,昌隆里,2,863,1096,36,27,8133,0.11893823379275
臺北市,大安區,古風里,2,979,1587,78,36,10509,0.2369446609509
臺北市,大安區,光信里,4,1701,3018,135,84,19311,0.27908455181182
臺北市,大安區,龍門里,2,943,1640,69,33,10503,0.26984126984127
臺北市,大安區,黎元里,3,1375,2130,104,66,13956,0.21540656205421
臺北市,大安區,敦安里,3,1368,2313,93,54,15351,0.25672371638142
臺北市,大安區,光明里,2,830,1465,62,27,9174,0.27668845315904
臺北市,大安區,龍圖里,4,1385,2742,93,105,16941,0.32881027380664
臺北市,大安區,和安里,4,1371,2678,123,69,16329,0.32279575203754
臺北市,大安區,群賢里,3,1143,2577,91,66,15357,0.38548387096774
臺北市,大安區,臨江里,2,1014,1624,76,60,10608,0.23123578468537
臺北市,大安區,正聲里,3,950,1959,74,48,12300,0.34685458920591
臺北市,大安區,群英里,4,872,3657,134,93,17931,0.6149260322367
臺北市,大安區,永康里,2,773,1400,71,45,8925,0.28854118729867
臺北市,大安區,龍安里,4,1336,2340,94,72,18534,0.27312295973885
臺北市,大安區,誠安里,3,1079,1565,79,36,10893,0.18381240544629
臺北市,大安區,華聲里,3,946,1707,59,51,10914,0.28684508104033
臺北市,大安區,黎孝里,4,1711,3138,168,84,19452,0.29428748195504
臺北市,大安區,大學里,4,1772,3223,158,120,20550,0.29049049049049
臺北市,大安區,光武里,4,1739,3003,115,81,19965,0.26655419654154
臺北市,大安區,建安里,3,1000,2037,89,54,12699,0.34145538360224
臺北市,大安區,義安里,3,1037,2281,72,69,13617,0.37492465340567
臺北市,大安區,錦華里,3,1167,2130,76,81,12777,0.29208371246588
臺北市,大安區,通化里,3,1707,2131,102,75,15645,0.11047420531527
臺北市,大安區,義村里,4,962,2872,104,36,15696,0.4981742305686
臺北市,大安區,住安里,3,1114,2095,78,96,13350,0.30570271112496
臺北市,大安區,黎和里,3,958,2044,74,39,12297,0.36175882744837
臺北市,大安區,仁慈里,3,1217,1912,63,39,12777,0.22211569191435
臺北市,大安區,龍生里,3,1272,2692,104,75,15762,0.35822401614531
臺北市,大安區,通安里,3,1339,2170,100,60,14304,0.23681960672556
臺北市,大安區,民炤里,4,1964,2867,132,72,19998,0.18691782239702
臺北市,大安區,古莊里,4,1564,2580,101,87,17103,0.24517374517375
臺北市,大安區,新龍里,4,1024,3047,124,42,16350,0.49692950135102
臺北市,大安區,錦泰里,3,823,1804,88,27,10686,0.37342976779597
臺北市,大安區,臥龍里,1,356,836,34,6,4791,0.40268456375839
臺北市,大安區,德安里,3,1156,2315,75,63,14382,0.33390953615673
臺北市,大安區,龍雲里,3,1146,1957,70,42,12345,0.2613599742185
臺北市,大安區,龍陣里,2,805,1396,46,30,8934,0.26851431167651
臺北市,大安區,敦煌里,3,1328,2329,80,90,14856,0.27372162975116
臺北市,大安區,仁愛里,3,1162,2041,80,51,13920,0.27443022166719
臺北市,大安區,建倫里,3,1226,2456,71,75,15372,0.33405757740358
臺北市,大安區,學府里,3,592,1300,77,54,8085,0.37420718816068
臺北市,大安區,車層里,4,1477,2408,90,60,16173,0.23963963963964
臺北市,大安區,錦安里,3,1261,2225,116,57,13965,0.27653471026965
臺北市,大安區,龍坡里,3,1241,2317,89,81,14529,0.30241708825183
臺北市,大安區,芳和里,3,1317,2378,104,69,15114,0.2871447902571
臺北市,大安區,全安里,3,963,1853,83,60,11502,0.31605113636364
臺北市,大安區,龍泉里,3,1107,1711,77,54,11526,0.21433640880057
臺北市,大安區,法治里,3,888,1943,86,27,11460,0.37265983751325
臺北市,士林區,德行里,2,1243,1503,85,36,10977,0.094683175528041
臺北市,士林區,前港里,2,1509,1408,75,72,11400,-0.034624614329791
臺北市,士林區,天玉里,4,2153,3144,132,93,21501,0.18708703039456
臺北市,士林區,富光里,3,2041,1667,89,93,14832,-0.10086299892125
臺北市,士林區,後港里,4,2547,2487,119,93,20373,-0.0119189511323
臺北市,士林區,蘭興里,4,1869,2286,122,66,16326,0.10036101083033
臺北市,士林區,陽明里,3,925,1052,46,45,8127,0.064238745574102
臺北市,士林區,菁山里,2,550,507,20,30,4260,-0.040681173131504
臺北市,士林區,百齡里,4,2467,2209,110,90,18210,-0.055175363558597
臺北市,士林區,臨溪里,2,759,1146,49,75,7737,0.20314960629921
臺北市,士林區,溪山里,1,528,372,11,9,3717,-0.17333333333333
臺北市,士林區,聖山里,3,1209,2136,100,33,12945,0.27713004484305
臺北市,士林區,永倫里,4,2694,1936,91,105,18279,-0.16371490280778
臺北市,士林區,仁勇里,2,1295,1191,68,48,10020,-0.041834271922767
